author,updated_at,like_count,text
@eruc67720,2023-12-30T08:50:00Z,39,私，這種利用公權力謀私利行為比違法還可惡，對國家對人民的威脅更大，而且不容易發現，沒辦法整治和追究，所以侯友宜老謀深算在不違法的情況下卻能利用手中權利賺大錢而逃脫法律制裁和追究才是最大的惡！！！
@user-bv7li6tr9y,2023-12-30T09:32:07Z,36,民進黨執政沒有守護臺灣。民進黨守護的是美國的利益，民進黨不愛臺灣、出賣臺灣。美國的民主價值，在以哈戰爭中已經瓦解，民進黨無知還抱著好戰的美國，要把臺灣推向戰爭的深淵。臺灣再交給愚眛的民進黨執政，臺灣只有繼續向下沉淪。
@JE-bs1gp,2023-12-30T09:20:33Z,34,清德兄，你趁現在還沒520交棒，讓蔡英文快點透過刪除中華憲法，直接成立臺灣共和國，不然你當中華民國總統也厭棄，直接成立臺灣共和國，元首制度民進黨世襲制不是更爽，誰能搶，快點吧。
@lc8830,2023-12-30T09:44:56Z,34,電視辯論網路同一時間段：臺視新聞最高7萬多柯文哲個人頻道6萬多三立新聞2萬多BBC中文頻道1萬多中天新聞8千多TVBS新聞2千多民視新聞7百多東森新聞2百多侯友宜、賴清德個人頻道無直播建議媒體人要好好想想你們的未來民眾們該退訂的退訂吧
@user-yb8nk8hz3h,2023-12-30T09:54:50Z,34,這應該是近年來最精彩的一場總統辯論會
@Selena-hn1sf,2023-12-30T10:09:46Z,34,柯文哲踩踏人家的嘴臉令人噁心
@alaado3770,2023-12-31T00:46:02Z,33,臺灣主權的守護  還是  最信賴  民進黨 。
@Al-ee5bg,2023-12-30T23:38:36Z,32,賴>柯>侯
@user-tg9qr9uo1w,2023-12-30T09:51:49Z,32,侯太俗了，代表臺灣有點丟臉。柯完勝
@user-cr5wf3xh2j,2023-12-30T09:23:36Z,31,侯侯是在上臺語課吧
@biggutao,2023-12-30T12:25:18Z,30,政見發表會是發表候選人對臺灣的未來發展，和候選人能做什麼，為臺灣做什麼！不是淪為口水浪費時間，賴先生的幕僚要檢討一下，不要老是用側翼文稿來回覆。你說的那些新聞都有啦⋯⋯
@user-cc8mr8cl1c,2023-12-30T09:54:32Z,29,祈願臺灣人民這次要覺醒，選對的人帶領國家走對的路，不能走回頭路，確要脫下「大中華膠」外套，換上西裝，走向世界，才不用向前輩們的時代在獨裁極權專制下再次被「痛醒」。
@user-yj2co7np1r,2023-12-30T10:05:12Z,28,藍綠真的只會像小學生吵架⋯⋯只有柯回答的最實際
@user-jx6cj8lc9x,2023-12-30T09:29:01Z,27,候市長。。。。您也在參加。。民主選舉a那您是否也在。臺獨？？？？？哈嘍哦
@kissmei2002,2023-12-31T00:48:07Z,27,臺灣可憐的是選民只聽得到柯文哲咳嗽，卻聽不到人家政策。光聽政策就知道做的最爛，接下來應該是智力測驗
@jcbl9546,2023-12-30T09:51:48Z,26,還債9千億是真的還假的？阿不就拍拍手好棒棒
@eternalize1,2023-12-30T11:42:56Z,26,"互相到最結果被騙,然後再哭嗎?"
@FDT-rh3wj,2023-12-30T10:34:01Z,25,現在全世界走向，是因為中國做了很多件事：1.COVID-19被稱為武漢病毒，是因為從中國散播到全世界。2.中國強迫清零，封城，口罩無效對外贈送，監控老百姓，到白紙革命各地開花民怨四起，要習近平下臺，才毫無預警直接開放。3.中國打壓消滅富人，共產黨入股企業，要求外企在內地做生意，必須交出技術流程，等於脫光褲子，過度幹預自由經濟，面對秀才遇到兵，外資紛紛逃離中國，因為現在的中國沒有中華文化，只有貪婪的馬克斯菁英獨裁主義，所以美國民主國家為首的聯盟，直接對晶片喊卡，中國目前失業率45%，各地房價大跌，房貸付不出，有屋主惠州房價100萬，跌到15萬人民幣。4.只要中國產出，全世界完蛋，如鋼鐵，完全不顧市場機制，大量傾銷，鋼鐵大跌到沒利潤，這種只想自己大賺不顧市場合理競爭作法，是嚴重擾亂市場秩序，目前正延燒到電動車還有成熟晶片。5.失敗，沒秩序的中國式管理，上位公開批鬥共產黨自家人，不是被殺，被毒死，胡錦濤被請走，留下的是14億愚民，因為沒刀沒槍，只能安靜等死，這與改革開放前一摸一樣，更多的是人民存錢領不出，財產沒保障，B2B債權人被公安毒打壓制自認倒黴，大企業老闆辛苦一輩子的資產被侵佔不敢出聲，自認倒黴出場，而且現在進行式，還在發生，最可怕的是無法抗爭或答辯，沒有人權。6.老毛在文化大革命，害死中國人民3000萬，比日本侵略還要多，多得是吃樹皮，很多中國老百姓抱怨當年苦難，現在中國的大頭目，停止改革開放，再拜毛主席，所以有錢的趕快出逃，知名演藝人員逃到美國，還有徒步偷渡美國，一直在發生。7.馬英九到中國探親，旁邊多的是監控，至少宋省長還有面聖習皇，馬英九有嗎？只有小囉囉天天哈哈過日子，在電視看到的是委曲求全的馬英九，自稱先生，表示中華民國總統，是不被對岸中國承認及尊重，在中國的一中，是中華人民共和國，因為1949年，蔣介石敗北在中國土地，在美國授意才在臺灣繼續中華民國政權，這是歷史。8.一帶一路，很多本來受益的國家，不是港口出借中國，就是債臺高築，無法償還，參加國家各個唉唉叫，割讓港口，這種合作，在經濟疲弱的中國已經無法大筆大筆金錢投入，貧窮參與國，兩手一攤，不還了，成了冤大頭外交。9.香港在一國兩制，變成直接控管，抗議民眾成了叛亂份子，沒有自由只要下跌的股市，3萬直接下殺到1萬多，不是跳樓大拍賣，而是可怕死迴圈。所以候選人，不論那個政黨，要與中國繼續交往，等於與美國切斷合作，沒有精實國防，還要面對習皇帝的直接要求一國兩制直接統一，真的還有第二條路嗎？沒有美國支援的臺灣有中華民國嗎？請候選人用腦袋想想臺灣有籌碼嗎？三位候選人，都有房屋土地的問題，卻只在辯論攻防，好像你們自己是法官，應該直接控告，以司法裁決，還給人民一個公平公正公開的事實，但不論對錯，但老百姓想有個家的心情，才是真正的問題，社宅蓋的太慢，因為年輕人就算租房都要到有捷運的臺北，好像其他縣市成了二等公民，沒有重點企業投資，沒有捷運帶動都市進步，這是不對的，讓房屋成了不公平的資產，應該各縣市都可以平衡發展。
@chuacharlotte,2023-12-30T10:16:00Z,23,柯因為沒達成父親的期望回新竹當院長而哽咽 跟農地一點關係都沒有賴為了護航自己偷蓋違建推已故父親出來鞭屍甚至拿其他辛苦礦工後代出來坦你的違建2003年才蓋出來 關那些礦工屁事?賴除了賴皮 無恥 還不孝為了個人利益消費自己父親這種人當總統一定是災難
@Ofngkfhlgg,2023-12-30T08:47:57Z,22,柯文哲在47:48說窮人的所得稅要課特別多？？？！。阿猴連中文理解都有問題，他知道他在回答什麼嗎？
@Cayma623,2023-12-30T13:44:08Z,22,賴清德回答問題很讚，不迴避、不躲閃，也不刻意抹黑。九二共識，兩岸一家親，就是共產黨的政策，就是一個中國。
@behemoth0226,2023-12-30T13:31:03Z,22,1:25:39 侯只有花7秒回答問題，其他1分53秒繼續打賴
@user-mj6gr5bw3m,2023-12-30T10:01:46Z,22,支援賴清德，加油
@4289qwert,2023-12-30T12:03:25Z,21,既然賴副仍然主張臺獨，那麼拜託請紮根全國人民作戰能力，學習以色列。女性也需參軍役期至少兩年，全民才有能力保家衛國。我不要拿掃帚打仗
@sweetycoffee,2023-12-30T09:29:30Z,21,"臺灣人民要的很簡單，就是正常的政黨輪替，如果8年來，高房價,低薪,通膨,詐騙,司法正義都沒改變甚至更嚴重，那為什麼要再投給你？世界上只有共產黨可以永遠執政，臺灣人民也要效法共產黨讓做不好的政黨繼續執政嗎？做不好就是換掉才是世界潮流，這才是民主國家.藍綠執政20年了，如果拼的都是意識型態，那為何不能換人做看看？自己的命運自己選擇，不要再被政客來操作，臺灣才會更好"
@user-dw1xu5uh2i,2023-12-30T11:15:57Z,20,1:55:00 柯主席在臭郭臺銘跟高虹安 不要貪太多就可以 笑死。侯市長太委屈了 新莊那篇土地賣給建商吧~~~不是賣給又昱喔。1:15:55 99個門牌號碼 有繳房屋稅
@cherrychen1373,2023-12-30T09:42:46Z,20,1:16:10 快笑死主持人那眼神猴完全沒問到柯
@smalllight745,2023-12-30T20:42:17Z,20,賴真的睜眼說瞎話
@user-yk1zq9cm2x,2023-12-30T10:23:34Z,18,柯.侯.圍攻賴明頂
@user-xi9dq9fo2g,2023-12-30T10:30:06Z,18,賴先生的回應只有否定！為了撇清而否認！不是真的清白！被謊言淹沒！是為了自己的利祿安穩而辯！
@user-py2ru9by3c,2023-12-30T09:03:16Z,18,當年，老毛把老蔣騙慘了，也是說聯合政府
@user-mt6qp7ww4u,2023-12-30T09:39:49Z,17,看賴清德的固執個性，大家都不怕他跟大陸對著幹，引起戰爭大多數人無美國直系親屬可以「依親」去美國避難
@joetkerjot312,2023-12-31T00:34:07Z,17,賴蕭配躺著選就會贏，一半的人出來投票都會贏⋯⋯沒什麼好吵的！
@wei762007,2023-12-30T12:12:25Z,17,三位後選人 均不食人間煙火臺灣現在正在面臨的問題、困境 並非眼前所看那麼單純。時代的產物、科技、智慧，才是適合帶領臺灣走向新世代。機器人會急速的取代人類的生活方式，這才是未來的領導者，需盡快帶領的方向。居住問題真的有那麼困難嗎！臺灣ㄧ年稅收，可以蓋房，三階段讓臺灣人民擁有居住的能力，問題出在買房已自古存在的投資。當中頭彩的人，越多投資買房就越多，當然就算每個人給一間房還是會出現無房可住的人，人們ㄧ直往回頭路在走。為何帝王時代 百姓的居住要分層級，人類的智慧跟接收能力的差別，但是平富差別不會太大，居住的是統一政府國家所有，人民是對政府給付，自然給付額就不會太貴，人人住的起。所以推動國民住宅是越快越多越能平衡，房價亂向。而政府因該要推動低房租房及低房價房，人民有好的居住才能對國家有更多支援。資訊科技已經成為全球化時代，唯有強化自我才是最好的方法，其他的無法防。除非建造原核防護罩，將核轉換為能量罩住臺灣讓衛星無法看見。
@k8ya722,2023-12-30T09:01:00Z,17,侯賴大都答非所問，只有柯在好好回答問題
@wylsonchung,2023-12-30T11:07:01Z,17,咳文哲的嘴到底多乾
@user-gc6rj2lk5y,2023-12-30T12:32:23Z,17,賴清德辯論還算Decent ，但民進黨最大的弱點就是執政八年 太多破綻 卻還想持續政權 ，淺談臺灣競爭力除了晶片以外 其他產業在鄰國比起來 就看得出來了 就看人民願不願意睜一隻眼閉一隻眼 再給機會了柯文哲的辯論 除了攻擊的言語不是很贊同 其他開始有點說服力 候友誼的魄力跟本土誠意有點感動 但國民黨的包袱有點大 黨內大老太廢
@user-zo4lq6mn5m,2023-12-30T14:24:47Z,16,有一點常識邏輯和理性思考的人都不會投票給侯友宜和柯文哲吧。侯友宜多半不去回答提問而是自我放飛於不是事實地對賴清德指責，我也不認為候是有意忽略對柯文哲提問，而是候的思路邏輯上沒有這樣的水平和能力，對賴清德的提問也是要麼是賴清德反復澄清過要麼是不實。柯文哲很多論述是偷民進黨或賴清德的，而且那個哭十足是表演，很無恥也對臺灣的未來更危險吧。賴清德和這樣兩個人對話，如同對牛彈琴吧：人品，知識，眼界都差距太大。
@bond630510,2023-12-30T08:26:54Z,16,三立資深主持人說不要再提憲法，憲法是國家根本大法，兩岸議題不談憲法，這種素養的資深媒體人真是....
@user-on8cn2oc2d,2023-12-30T12:13:57Z,16,大家想選一個連中華民國憲法都不想遵守的的人出來當總統我是沒意見啦如果大家想當叛國賊的話
@ez12041204,2023-12-30T12:45:48Z,16,侯友宜，戰機飛過來，是中國的問題，怎麼會是臺灣人的問題？我們只是在房子裡看電視，有歹徒來入侵，怎麼會是怪房子裡的人？醒醒吧
@user-ml1zx3ej3c,2023-12-30T12:11:22Z,15,給三立新聞臺：為了民眾的將來有一個好的總統，現在資訊都非常透明的，隨便轉個臺，滑個手機都知道時事，我想說：你們的其他節目跟其他臺也都是我們從小看到大的，為了你們良好的電視流量，好的收視率，希望你們可以更客觀的報導事實，而不是讓我們拒看你們，討厭你們。單純為了我們大家在年老了的時候能有依靠，單純為了孩子將來長大後的教育與發展，單純為了這個社會的良善風氣請大家覺得要投票給一號柯文哲，一個肯為臺灣做事情阿伯，在7：30上班能風雨無阻v.s 200多天不上班的態度絕對完勝有一個好的老闆（總統），好的員工（官員），才有好的福利（民眾），大家在那一天一定要投給柯文哲
@user-bi8jb7rs9n,2023-12-30T11:37:27Z,15,又在賴皮
@NBrob,2023-12-30T11:41:01Z,15,支援賴清德 疼惜侯友宜 票投柯文哲
@kevin3326911,2023-12-30T09:42:47Z,14,柯市長你連一個老人重陽津貼都不給，這樣沒️心的人，還敢選總統。要走上國際，一定要選賴清德，這樣才可以把臺灣產品銷售全世界，這樣才可以讓臺灣愈來愈進步
@hongfongcheat9703,2023-12-30T10:03:13Z,14,看完辯論會，賴清德候選人把為人的素養「禮、義、廉」，表現的淋漓盡致
@1988kennyrogers,2023-12-30T10:17:32Z,14,九二共識根本沒共識 北七
@hsiehlizzie,2023-12-30T08:49:03Z,14,看完這個 我決定投科
@user-jt1lx2xb8h,2023-12-30T12:18:28Z,14,柯文哲就是年輕人未來的一把鑰匙，重視問題所在，解決問題！解決問題！解決問題！
@liangwu318,2023-12-30T08:54:56Z,14,不知道為什麼國民黨怎麼會推出這種候選人出來？話都講不清楚，他的國語也聽不懂，臺語也聽不懂。包租候講的話，SORRY，我真的聽不懂不知道為什麼民眾黨會有這種總統候選人？在一個總統辯論會上，可以狂打狂酸別人失言要倒歉，那請問柯P，你過去的失言，怎麼從沒有聽到你的正式倒歉？只會用高標準要求別人，用低標準來看自己，雙標準。這是我最不能支援柯P的地方。沒有任何講話的誠信。不知道為什麼民進黨會推出這種候選人出來？二個人的假訊息圍攻，都不會生氣。有那麼高難度。要是我的話，我就給他們嘴二人回去了。做一個總統候選人「誠信」是最重要的。
@user-qk1cp8zp5j,2023-12-30T12:17:28Z,14,高階疫苗內部會議錄音檔曝光了
@user-vq1wg1mw7w,2023-12-30T11:35:37Z,13,"如果沒有大陸的強硬恐嚇，我想知道，臺灣有多少人是反對臺獨的？  怎麼臺獨這個東西在侯的嘴裡變得和毒品一樣了。。It's sad that some leaders and many people in taiwan still think they can deal with china peacefully.  They keep saying they need to find a balance between US China conflict.  They don't understand one of the main goals of China is to take Taiwan,  occupy Taiwan, and this is not because of US China conflict. It is one of the reasons for US China conflict."
@uzli,2023-12-30T08:52:25Z,13,16:08 你是誰派來的？黃易派來的16:24 黃易是童作站15:21 懶蛋
@popperpipipip,2023-12-30T09:26:07Z,13,人生第一次看到辯論會看稿唸的
@kevinlin2545,2023-12-30T10:27:30Z,12,投柯文哲吧 讓他改善臺灣的政治環境貪腐太嚴重了 藍綠的政治問題
@user-sv4rx2ju6s,2023-12-30T09:39:06Z,12,選擇 柯文哲！
@LeeIongi,2023-12-30T12:21:18Z,12,很多人說柯兩岸立場不堅定、不明確、親中。但有玩過阿瓦隆就知道，你是梅林不能死，壞人在那邊囂張，你不能表態你是梅林，而是要用暗示、引導平民獲得勝利。民進黨的概念如果我有誤解，請糾正我，他們不是認為保持好目前關係，然後想要臺灣獨立嗎？甚至賴清德舉過牌子＂臺灣獨立＂，既然如此臺獨遲早要實現，這件事情萬惡共產黨不會注意到你是個心懷不軌的黨派嗎？ 聰明的人就會保持中立關係，何必樹立敵人？誰是梅林很清楚吧？
@kay660205,2023-12-30T11:41:16Z,12,民進黨8年毫無作為現在還在抗中保臺...聽了有夠傻眼
@user-ks3dn8wz8w,2023-12-30T12:56:33Z,12,［中華民國憲法］中國承認嗎？最挑選中共的就是［中華民國憲法］把大陸都納入版圖的憲法，是在討打嗎？侯子你再挑釁中共打你
@aslongas9999,2023-12-30T08:43:48Z,12,真的希望侯能退選他退選贏得臺灣民主政黨輪替以及避免像韓一樣被罷免這才是真的雙贏
@lisalin9981,2023-12-30T13:39:32Z,12,支援侯友宜，心疼賴清德，票投柯文哲
@user-zl6vd9fm5q,2023-12-30T11:18:39Z,12,身為現任中華民國的副總統，清德兄沒有佩戴民國徽章，不是疏忽，而是蔑視。他現任的職務不是中華民國副總統，他競選的也非中華民國總統；如此品德，怎堪大任？
@noraho3515,2023-12-30T09:13:15Z,12,兩黨只會攻擊對方。缺乏內容和解決方案。。Very disappointed  with Mr. Hou’s speech.
@user-sy5wj9re4g,2023-12-30T12:26:35Z,11,侯友宜講臺語我聽不懂拉哭哈哈。不管是政見還是辯論看了尷尬發作
@user-fz7ut4gg1i,2023-12-30T17:27:39Z,11,舉國收看的電視辯論會他竟然將出這種話沒有國族認同的總統候選人賴清德......我好奇，這種人真的愛臺灣嗎？他拿什麼來愛臺灣？
@user-zz4yn6of4i,2023-12-30T13:05:41Z,11,Ke liar.. your bad credit made us not believe  your any single word.。What the hell Blue people so syubborn? Its not possible  for negotiation  wirh them。Only Lai  dares point out that China is our only  threatening  enemy.. obviouslt   ke snd ho are  Coomu ists friends
@lcs3388,2023-12-30T13:11:03Z,11,22K的國民黨到底有什麼資格說年輕人薪資低啊。柯文哲真的都沒變，從以前到這個辯論會， 都在持續表演 後柯文哲 打臉 前柯文哲
@bobtony715,2023-12-30T08:44:44Z,11,為什麼侯一開口講話我的頭就開始痛
@chanmrrr6876,2023-12-30T12:01:18Z,10,聽完了，只能投柯。柯P很棒
@lisawu2050,2023-12-30T12:49:19Z,10,LAI all the way!
@user-qq6js3ri3e,2023-12-30T11:16:51Z,10,侯友宜的發言真的不忍直視
@chrishanote,2023-12-30T09:46:09Z,9,侯柯造謠大會嗎.....這是把這幾個月的謠言一次總結在這場辯論會裡面了，侯柯兩個就是不管事實只想賭人民不會查證或追真相而把票騙到手吧，這種狀態如果真的當上大位很難想像臺灣到底未來還會不會存在...
@belindaguillon1127,2023-12-30T12:26:35Z,9,聽不懂臺語為什麼不能用公用的國語
@hsiehca,2023-12-30T09:31:51Z,9,聽侯說話怎麼會有握拳頭的念頭。一句話都說不清楚，聽的好痛苦。
@user-mx5lj5cf2s,2023-12-30T09:34:03Z,9,侯友宜說三民主義是民有、民主、民享⋯⋯大錯！難怪沒考上大學！。中華民國憲法在21世紀的臺灣是一部脫離現實的虛幻「憲法」，只會給臺灣帶來災難！。反臺獨的不能選！侯友宜說反臺獨，又說臺灣的未來是由2300萬人決定，根本就是互相矛盾！。柯文哲舉美國對中政策為他當選臺灣總統後的對中政策，顯然是對臺灣的歷史與現況認識不清，臺灣不是美國啊！
@TINA10000,2023-12-30T10:41:53Z,9,結論： 科批： 回去當醫生侯友宜： 回去炒地皮最適合賴： 帶領全國人民向國際走！ 
@thlo8142,2023-12-30T10:09:45Z,8,臺語部分為何沒有字幕…不是每個臺灣人都會臺語啊
@s91567abc,2023-12-30T21:51:43Z,8,"認真提問 民進黨的支持者當你們賺不到錢 煩惱高房價,治安差的問題，以及對政府各種的不滿時抗中保臺真的重要嗎？"
@user-vb1mz5cy9k,2023-12-30T10:48:55Z,8,藍白一個樣-賣臺，藍一直在乾賣臺阻止臺灣發展的勾當；白正計劃賣臺，要讓中國人先來佔 領一個地小，人口密度已經夠高的臺灣。來打入內部，以最簡，快的方式將臺灣變成香港🇭🇰
@andyliao0425,2023-12-30T09:05:38Z,8,一個是一貫的答非所問，牛頭不對馬嘴。一個是不斷指鹿為馬，態度輕蔑，自以為是，還借清痰逃避問題。只有一個正常人，可以承擔大任。
@user-rn4ll7td2m,2023-12-30T11:11:07Z,8,一個說謊說到自己都不認同自己的人  才會需要那麼多手勢不斷揮舞輔助不斷要別人相信自己反觀講真話  用真心的人  一字千金  份量價值就在那裡擺著聽得懂  看得懂的人  自然認同  無須被拉攏
@hsiung586,2023-12-30T12:02:49Z,8,猴真不行，講話一付要跟人輸贏的兄弟口氣，真爛
@kidsing2719,2023-12-30T22:07:05Z,8,支援賴清德 你們上戰場，大家去參加自願役 戰死在戰場 老婆我幫你們養
@cocochocho2,2023-12-30T12:07:08Z,8,柯文哲講賴功德那段有夠好笑
@StevenLee-lr7yv,2023-12-30T12:22:42Z,8,8年前的臺灣跟現在的臺灣…誰要選給民進黨
@user-ox3gy4xc5x,2023-12-30T11:21:38Z,8,光是放任房價漲價，藍綠問題就很大了
@keandyc9191,2023-12-30T10:04:53Z,7,民進黨的國務青都比猴 蚵 口才思路立場還好
@cheng-kai,2023-12-30T12:36:42Z,7,如果要指控別人 最基本的就是要拿出證據！
@user-xo3op3lv8u,2023-12-30T09:11:48Z,7,侯的水準太低 應該說 根本沒水準
@weijuqui2263,2023-12-30T09:15:57Z,7,誰管你二岸外交，臺灣人經濟都沒有成長了，你們只會檯面上作秀檯面下欺負老百姓貪汙！希望柯上任不要一直以來只有藍跟綠！演20多年我也看膩了
