author,updated_at,like_count,text
@hollydu6962,2023-12-30T12:36:34Z,86,好可憐，作為總統候選人，都不敢明目張膽的獨立
@josephlin71,2023-12-30T15:37:57Z,80,臺灣青龍年會出現一位明君就是賴肅絶配這是卜掛出來的加油。要選對的人臺灣才有希望唯一人選就是賴蕭配請全國人民腦袋要清楚才能安居樂業
@user-zs8ig6xo9u,2023-12-30T09:26:43Z,72,"Believe - Romans 10 Chapter 9 : 10; and - 1 Corinthians 15 Chapter 1 to 4; The New Testament - Bible. Jesus Christ is Lord and God, Believe in Him, Jesus Christ Saves. Glory and Thanks to Lord and God Jesus Christ."
@user-bp3th3ty4y,2023-12-30T10:55:56Z,66,必須堅決支援民進黨賴清德當選臺灣總統……
@user-vh2uu2py3t,2023-12-30T09:16:57Z,64,真是笑話，侯友誼和柯文哲怎有臉站在人民的面前高談謬論，食之無味這兩人。
@shally7965,2023-12-30T12:16:05Z,64,候的方言太多了
@ucPhamMinh-ui8op,2023-12-30T12:46:45Z,63,【國際視野】流亡臺灣的香港KOL深度剖析臺灣內政積弊：為何臺灣社會沒有進步？為何所有候選人都無法對症下藥？ (粵語中字，請開啟字幕)https://www.youtube.com/watch?v=65dbLH8xT5Q
@user-uu7jq6uv1s,2023-12-30T13:22:05Z,63,臺灣加油！
@All_in_the_TEN,2023-12-30T08:28:56Z,61,個人最欣賞柯文哲，很客觀、務實，也有方法。但是縱觀歷史，可以發現中間路線是最難的。。臺灣加油，選誰都好！
@mjq901,2023-12-30T10:41:32Z,59,看到了民主！
@joanleo5380,2023-12-30T14:55:56Z,59,33:50候候需要去一趟中東或中非看看什麼叫世界上最危險的地方唷
@user-mn5fs8it5z,2023-12-30T16:39:19Z,58,希望賴清德當選，要不大陸永遠學不會俄羅斯的軍事特別行動
@yahsinchao2218,2023-12-30T13:16:57Z,56,人家真先進啊，我們大陸人從來沒見過華人還能選舉。。這是第一次見，他奶奶的，不管結果如何這都是先進的
@user-rr7lk8kk8w,2023-12-30T17:13:01Z,55,比臺灣綜藝節目強多了，完全不吵 對這幾位不甚瞭解，整體印象賴更有條理，氣質也好得多。臺灣搞得真不錯，羨慕啊~
@user-ljkj0303,2023-12-30T08:50:11Z,54,我選賴清德，這樣就能免籤去臺灣逛夜市了
@mulanhuang7894,2023-12-30T13:25:50Z,51,講一些和選舉無關的東西。幾場看下來，覺得公共電視的動畫，音樂和整個節目的節奏是最舒服的。比商業電視臺都要舒服。
@douyalee2993,2023-12-30T10:07:26Z,47,臺灣經歷不止八年的獨黨霸權，但是阻擋不了民主民族意識的興起。如柯主席所言，國際關係的提升須靠互相尊重，但是我們自己也要提升自己的實力才能與對方平等對談。藍黨執政太久，舊習汚氣太深，綠黨奪財(貪汙)害命(阻疫苗)，又侵犯學術自主權，臺灣真正須要改變!  為了給年青下一代一個有希望有依靠的國家，臺灣須要改變!有改變現狀的機會不去把握爭取，最後受害的是家庭是社會是國家!有智者不是靠口才口號來唬眾，有潛力發揮的年輕人也不會被舊版黨岡挷手腳。臺灣人有高素質的生活態度，我們更須要有高素質的國家!臺灣加油! 柯主席加油!。因為務實所以講話真實，所以有時會聽到口頭語言(有人評為亂講)，有智者要取重點聽!  柯主席的政見非常直擊臺灣真正的問題，解讀的有條理有智慧!我真的希望臺灣更好!更安全!  柯主席加油!拼球到最後!
@jeff0529p0810,2023-12-30T08:51:30Z,45,賴清德 真無恥。。誰能讓整個中國變成多黨選舉的社會，誰就是國家曆史的開創者，大陸的航空母艦需要自由出入太平洋的，臺獨沒希望的。。賴清德當選，戰爭爆發。。普京打烏克蘭是否請示別人，美國打伊拉克時，鮑威爾拿著洗衣粉說是大規模殺傷性武器，是否請示過別人，是否需要別國的人驗證。別人打妳不需要妳同意。
@davidjung3373,2023-12-30T09:10:53Z,43,侯不能講國語，差評，國民黨沒有機會的。
@alexsyue,2023-12-30T10:23:10Z,39,這樣來回聽了一下就知道這幾位候選人裡子是否有東西沒有....
@user-tq4ex9zj7w,2023-12-30T10:24:14Z,35,臺灣目前要的東西很清楚，那就是完全成為一個民主自由獨立的臺灣，而不是守著中華民國這個假外殼！侯柯這兩位跳樑小醜說到底就是沒膽量和中共對抗，不敢得罪習近平。如果連這個基本維護臺灣主權保護臺灣人民和財產的膽量都沒有的話要怎麼統領臺灣成為一個國家？當下也只有賴清德成為臺灣總統才能讓臺灣完全擺脫中共的侵害！
@allenlee9007,2023-12-30T12:33:46Z,32,"臺灣不能自主,有什麼臉選總統，也就選省長而己。柯的言論就走美國的路你有什麼自主權呀"
@user-ee6fq7cl8t,2023-12-30T08:44:29Z,32,成立臺灣國總統選舉⋯⋯。廢止中華民國選舉；
@user-nv5xb7ql1f,2023-12-30T08:34:50Z,31,我們要光復大陸，繼承將委員長的遺志光復大陸
@irony92,2023-12-30T08:44:24Z,31,九二共識是個圈套，中共說中華人民共和國才是合法的政府，意思就是你臺灣是不合法的，要服從中國的管理。。國民黨的文化就是投降，圖小利，沒底線。
@user-md2jr3zm8s,2023-12-30T08:35:00Z,31,因為務實，而不是黨派鬥爭，其實誰真的有在瞭解臺灣，想改變臺灣已經很明顯了
@user-mk4ll8vs9l,2023-12-30T11:22:23Z,30,國民黨真丟人，什麼利民政策都沒講，只會攻擊別人，不選賴清德就選柯文哲，千萬別選侯友宜！
@bunun123,2023-12-30T18:52:39Z,30,他還是適合當警察
@sharochih,2023-12-30T08:39:28Z,30,2024，團結一致，拉下賴清德。
@chinglee6019,2023-12-30T08:30:52Z,30,身為大馬人的我，最欣賞柯主席的演講；他的使命是要把臺灣的政壇走向正道！而且非常有清晰與明確的政治方案來解決臺灣一直以來的問題；帶領整個臺灣與人民邁向→風調雨順 安居樂業 國泰君安的夢想前進 侯主席也不賴祝福臺灣的明天會更好
@user-nm2hy6xe9q,2023-12-30T08:31:34Z,30,作為大陸人，我覺得3個候選人都有不敢說的一面，中美對抗很難避免，那就是臺灣沒有候選人敢明確拒絕做美國的棋子？
@user-fw3kg8oh3x,2023-12-30T08:47:21Z,28,What is the poorest Mandarin speaking from 侯友宜. Completely unable to understand his speaking臺語. he is not speaking 說國語Mandarin.
@NewNew-ll2ec,2023-12-30T16:08:56Z,28,https://www.youtube.com/watch?v=8BFg92890hw
@AdaLee777,2023-12-30T09:02:51Z,28,我是贊成  階段廢死。。改善社教方式似乎才能達到更高的效果  ！！雖然死刑對重罪是有一定的嚇阻力道  但也造成相當多令人惋惜的冤案！！！很多犯人 在還沒被抓之前  根本就不會害怕   甚至有些人認為既犯死罪  而名份已定那就背水一戰   肆無忌憚地對社會造成更大的傷害    只有在執行前的那一片刻   才會嚇到腿軟   這是懲罰嗎？比較像是協助罪犯解脫吧 ！！！一般跑不掉的罪犯 都是 衝動 犯案居多（這類人 其實是可以教化預防的）   而跑得掉的罪犯  都是計畫犯案居多  也拿他沒轍   就像某幫派老大 現在還不是大剌剌的回來臺灣   什麼罪行對這種真惡人 根本沒有差別！！是不是懶得教導  才會覺得以暴制暴 是最好的處置方式？  畢竟教導也是挺累人的！！！還有一個問題  死刑容易形成鬥爭的工具   且沒有後臺的人 往往容易成為  有背景者  的犧牲品  在威權國家 特別明顯。。。。。回顧自己 進過6次派出所   有2次拾物 、2次問路 、1次借廁所 、1次與家人口角    所以我也不清楚當事者的心境  只是用客觀的角度在評論⋯⋯ 這實行千年歷史的刑責  到底是不是最好的方法呢？？還有待討論！！！
@miko8453,2023-12-30T08:48:55Z,27,獨裁者共有特性:建立結盟、排除異己，以及堅決相信自己是國家的救星（by國家地理頻道）
@user-dz1gl7cq5k,2023-12-30T09:15:09Z,27,1:30:07 賴功德，你真的是裡面表現最爛的，我看你回家吃自己好了，不要在那邊演戲了。56:22 賴功德，人家叫你講認同或不認同，你都不敢講，表示你不認同嘛，你跟人選三小總統
@user-ss5ip4tw7s,2023-12-30T10:22:51Z,24,2:04:17  主持人反應超好笑
@Leo-wu3om,2023-12-30T10:26:25Z,24,烏凱雯好漂亮
@minmaychen7511,2023-12-30T18:42:08Z,24,賴清德 居住正義一開口就明年三十萬戶?  你不如說三百萬?  真當我們都還是傻子嗎? 阿北八年努力蓋 也不過就兩三萬戶 永遠都在說空話  批別人都沒具體做法  賴清德 全部回答都是空話 答非所問之真的超噁心
@user-qk6ey4zw4o,2023-12-30T08:38:32Z,24,侯友宜就不能用國語講話嗎？
@user-rs7cy8ox1r,2023-12-30T08:34:06Z,24,臺灣人需要就是團結一心抗中保臺。國防軍備不是國民黨在擋嗎，國民黨跟民眾黨都是騙臺灣人。都是國民黨自己造謠沒真相，抓的都是國民黨員吧
@user-wj6pz6lk9l,2023-12-30T10:24:44Z,24,有人的人說謊眼神飄移，有的人說謊會舔嘴唇，但是有個人說謊是會流眼淚這倒是第一次看到
@ChrisLoVeTaiwan,2023-12-30T08:45:47Z,23,美德配
@TheRainyCity,2023-12-30T09:37:10Z,23,好喜歡主持人
@wen2021,2023-12-30T10:32:51Z,23,侯侯 客家人聽不懂你在說什麼
@user-uy3jv4xh8d,2023-12-30T08:31:49Z,22,三個總統候選人的區別是什麼？高度?論述？。說是一碼事，有本事是另一碼事，尤其面對強大的敵人！。請教柯文哲：你做總統和政治改革可以劃上等號嗎？=騙小孩子！。人民的渴望是一回事，能不能做到是天時 地理 人和，尤其是8年的時間！。每個國家有問題=正常，關鍵是有沒有解決問題的決心和辦法！。說話很直是總統的避忌！。官員從商圖利=正常呀！。臺灣論文抄襲個案，似乎比比大陸多，Why?。1、誰最有總統的模樣和內涵！2、抓大方向和大是大非的政治問題！。lIKe
@user-pt6su6jv4r,2023-12-30T15:20:00Z,21,2:04:18 主持人問號
@lings734,2023-12-30T09:00:24Z,20,侯友宜講的話很難聽懂，講國語好。
@yy-hy9gk,2023-12-30T14:23:44Z,20,國共再合作、臺灣變香港、政客成特首、百姓化糞土。
@Wuwillwu,2023-12-30T08:36:48Z,20,侯友宜 陪跑也太明顯了。賴清德的口才明顯還不如蔡英文。柯p這次辯論非常保守，只提出問題，但是鮮少提出解決各問題的基本思路
@ez7532,2023-12-30T09:03:28Z,20,賴狗叫的挺好聽的
@gracehsu3492,2023-12-30T08:53:22Z,19,柯吳乃臺灣人形象之縮影。侯趙賴蕭無法替代！
@phoebehuang4285,2023-12-30T13:56:17Z,19,管你們講啥 林北就是要投一號
@gloriako3279,2023-12-30T08:38:48Z,18,今日烏克蘭明日臺灣，臺灣人一路好走..
@user-ug7hz4lf4h,2023-12-30T11:28:14Z,18,藍白的政治綱領一塌糊塗，投降乞討什麼玩意
@user-mw6od2ly9z,2023-12-30T09:01:48Z,18,中間那位 好像都在狀況外
@williamgodamngood,2023-12-30T11:19:58Z,18,講個笑話：大雄跟胖虎理性溝通。三個候選人，其中一個是陪跑...完全不知道他有什麼主張，只是一直批評別人~
@user-im6xe3sb5t,2023-12-30T15:47:38Z,18,政見發表只是一場秀，講好講壞影響不大，要投誰早就決定好了，但是賴清德的失言讓我驚呆了。侯康讚讚讚
@love99122,2023-12-30T13:09:07Z,17,口水聲到底是什麼啦
@tonydong7025,2023-12-30T09:03:02Z,17,九二共識下隱藏的是賣國的勾當！。說歸說，更要對照以往做法
@KiKi-xx7wj,2023-12-30T09:39:17Z,17,37’21” 柯文哲認為臺灣可以採用布林肯對中國的態度，似乎並不可取，畢竟臺灣不是美國，美國可以採取那樣的態度，臺灣就可以嗎？
@tinachang2434,2023-12-30T18:10:18Z,16,明眼人都知道柯是最適合當臺灣總統的  藍綠惡鬥的戲碼由柯終結
@chunhsingcheng265,2023-12-30T12:58:41Z,16,此次辯論會結果：柯文哲勝出。散會，都散了吧！
@145back,2023-12-30T08:41:14Z,16,辯論就辯論 為何要國民黨，舊式就好，為何攻擊，所以大家看清楚，為何2個候選人要強調，反正只要死刑繼續，對於小老闆（百姓）能夠可以繼續生存，便當價低一點 我們百姓只是要一個飽，能讓孩子更好一些 臺灣人民的安全性讓我們走在路上都不用擔心被殺（傷害），讓我們小孩在學校安全
@frankykao,2023-12-30T08:47:28Z,16,辯論結束，只有侯友宜鞠躬，誰對人民謙卑，誰能是臺灣的公僕，不是很顯而易見嗎？身體最誠實。
@yaoshanchang,2023-12-30T09:17:11Z,16,身體語言果然不會騙人，可惜看的懂的人不太多。
@user-xx9sj7fy2j,2023-12-30T09:32:08Z,16,"聽完辯論後，論述完整的只有 賴清德，他才是準備好的人且他最具總統的氣度, 代表臺灣比較有面子"
@user-vn5fx9uo6o,2023-12-30T10:37:21Z,16,賴說中華民國是災難......所以送賴皮回萬裡當新北市民好好處理228坪賴皮寮違建
@user-bb6qb9ir5k,2023-12-30T08:44:56Z,16,https://youtu.be/pFDMXIczlTs?feature=shared。凡走過必留痕跡，網路發達年代請大家回頭看看比較，各執政者的政見KPI達成率再考慮，接續4年誰才是心中人選？
@wonghui435,2023-12-30T09:10:59Z,15,講臺語很煩。講臺語好煩
@jaycheng9660,2023-12-30T08:35:11Z,15,聽了還是覺得能守護臺灣主權的只有 民進黨；國民黨的論述矛盾，明顯是騙票，柯的論述從來不敢明確表態，國家大事這樣也很危險，會不會在某個時間點突然就作出不可預測有損國家權益的事，光想就嚇死了。。侯喜歡用攻擊掩飾自己的不足，最不可取的是造謠資訊被賴活逮，真的很丟臉，從頭到尾答非所問，我聽的好累。
@leonlian8311,2023-12-30T11:15:18Z,15,我就問呂惠敏 蔡英文做為陸委會主委 一天到晚都要國民黨的立委重視憲法請問 妳現在是在臭蔡英文囉？？
@hsinyitsai9378,2023-12-30T09:32:11Z,15,侯，賴，不用辯兩人不會上上天以選柯文哲
@1984Helloworld,2023-12-30T09:59:18Z,14,講那麼多反正賴穩上 別浪費時間關注大選了還不如多花一點專注在工作課業上 賺多一點錢讓自己爽一下之前臺北市長那次就知道 選前網路風向不管怎麼吹藍綠永遠是前2名 其他的還是洗洗睡比較快這次結果應該是 賴600W 侯500W 柯100W能快200W就要偷笑了吧XD
@user-vz1pb7vq1s,2023-12-31T02:41:52Z,14,在維尼習領導下 中國的戰略改變 戰狼外交 反分裂法 香港一國兩制覆滅 反送中 反間諜法... 意識形態對抗歐美等民主國家 這一切是臺灣造成嗎?中華民國至始至終本就是獨立自主的國家 根本問題是中國共產黨叛亂並脫離中華民國而獨立於1949年的中華人民共和國~
@user-ku1ph1wd3n,2023-12-30T10:10:21Z,14,大家選擇賴清德，可以早日統一
@amos2886,2023-12-30T14:45:12Z,14,投票還是要理性投票 柯沒不好 但就算選到 立委 議員 縣市首長沒有席次 根本難伸手腳 蓋樓有不打地基的嗎 先培養政治實力吧 這次要先下架民進黨 國民黨做不好再下架他 給民眾黨 做不好就下架才是人民在做主 沒有什麼挺誰挺誰 請理性投票
@sunjianxin2948,2023-12-30T08:52:40Z,14,有趣的現象這影片留言簡體字有超9成以上支援綠營其中有很多的支援方式是透過酸藍營我不多做臆測單純分享觀察到的現象大家可以自己滑一下留言看看我觀察的是不是正確的
@jiun-weitsai7862,2023-12-30T12:09:13Z,14,柯文哲=唯一的選擇扁+馬=(騙）16年蔡=又詐騙 8年綠營=賴皮  每到選舉就來詐騙臺灣人
@user-hx1qe1yw9h,2023-12-30T14:31:28Z,14,報告 我們家的房子也年久失修
@user-fd1xq4tm7i,2023-12-30T09:04:59Z,13,賴清德凍蒜！臺灣人民必勝！
@user-pf2gb8yz4s,2023-12-30T16:32:03Z,13,走向烏克蘭。必須和臺灣斷交，斷航，這樣才符合賴的要求啊。都是自說自話
@markma590,2023-12-30T16:32:07Z,13,當初買地、改建增建的原因已經不可考不管怎麼解釋總有一方不接受所以柯文哲爸爸為什麼買農地賴清德為什麼當官了還改建一棟沒有登記的工寮我不在意當初原因我只在意他們的處理方式是承認錯誤、恢復農地使用方式、捐出獲利還是說法反覆不定，拿不出繳交房屋稅證明，嘴硬不拆除孰高孰低，我想有智慧的人都看得出來至於看不出來的人，不是缺乏智慧，就是沒有良心
@RayZyX000,2023-12-30T09:03:04Z,13,民進黨和塔綠班只關心政治利益，死一個學生，小事，又不是我的
@user-vw4gc9qb8p,2023-12-30T14:05:08Z,13,柯總統
@p0983030117,2023-12-30T13:52:16Z,13,發言內容決定候選人的高度！ 誰有能力顯而易見！
@pap10006,2023-12-30T13:14:00Z,13,大陸管你誰當臺灣地區領導人都要統一臺灣。支援武統
@joeytsuei8852,2023-12-30T08:43:23Z,13,有人學用，三代公務員，當成世界級富豪的那一套見不得人的無恥、下流、不要臉的招數，如果是市府級，功力差一點＇如果也能搞到中央級，則同樣成為世界級富豪＇指日可待！
@ektalin,2023-12-30T10:07:01Z,13,總覺得侯友宜的格局太狹小了，根本不適合當總統！ 只有賴清德最具總統像、大格局、大方向支援臺灣
@tjun2169,2023-12-30T12:05:54Z,12,個人認為柯文哲可能是和平的希望.
@user-cb3np4ux8n,2023-12-30T11:08:35Z,12,請各位放下仇恨投給柯文哲，講個最現實的，蔡英文政府舉債的數額超越歷任總統之總額，懇請民進黨與國民黨的支持者能放下對立，支援柯文哲，別把龐大的債務留給我們的子孫，拜託了
@jasonj7273,2023-12-30T09:07:16Z,11,美德贏臺灣！讚啦 加油 加油 加油
@user-qw4vv8wd9z,2023-12-30T20:26:30Z,11,加油賴總統
@SimonSim-ph8hn,2023-12-30T11:40:39Z,11,廢話連篇，不過，相比廢話之下，小賴表現較好
@anyeh7579,2023-12-30T09:26:26Z,11,臺灣本來就是主權獨立的國家，選總統不是獨立國家做的事嗎？侯市長你到底在講什麼？
@user-mr9ym5gd3w,2023-12-30T09:33:53Z,11,憲法應該是一個國家的根本大法，凌駕於世俗之法律之上的準繩，時代變遷國土自然變遷，可制度卻能永存，中華民國憲法關於國土之界定本來就是單方面的主權宣稱，理論上應該是國土安全方面的法條，不能稱之為憲法，只有民主制度，權力來源，法律制定程式等最高原則才能稱之為憲法
@user-ex2vg1iz6q,2023-12-30T10:42:20Z,11,賴清德的答辯有理有據，頭腦清晰。我們和對岸是同祖同文，但一定不能被同化，臺灣人要珍惜這來之不易的民主自由環境，一旦失去言論自由，你們就會是第二個香港了
@GRACE-pu9ex,2023-12-30T12:28:54Z,11,賴清德凍蒜，賴桑凍蒜，票投賴清德，統一中國夢
@apsee93aa,2023-12-30T23:53:33Z,11,臺灣人的愚蠢造就政治腐敗..大家想想藍綠執政這幾年我們真的有比較好嗎？尤其是綠色執政下更為恐怖光是前年的疫苗採購案、私菸、巴西蛋、臺南光電、盧渣案、還有一群貪汙的綠立委、再來高房價、低薪、高通膨，結果某人竟然說房價有再降…還有人說買不起房是因為沒有好好規劃…所以拜託各位好好想想為什麼是「幾乎年輕人都支援柯」那是因為年輕人比較沒有政治立場 能用更客觀的角度去看臺灣 選舉本來就是挑一顆沒那麼爛的橘子 既然藍綠的給過機會了 何不給白一次機會 請老人們放下你們的執著 真正為臺灣投出你們神聖的那一票！
@Chun0o0o,2023-12-30T14:53:12Z,11,不想變中國人 好可怕
@user-om5bd5sb4b,2023-12-30T08:51:40Z,10,作為一個大陸人，肯定支援國民黨的政策，但是三場總統政見會加這場辯論會，侯友宜這全程臺語，實在沒有好感，國語是中華民國的官方語言，難道侯友宜否定嗎？。能說了嗎？
@thisisjoanne2000,2023-12-30T09:03:56Z,10,賴騙騙騙、胡扯
@xdp10,2023-12-30T13:45:07Z,10,為何我們民主選出來的，要被稱為獨裁？那麼…我們到底是不是民主？那你要在透過民主的方式的選擇你，改變你認定為的獨裁，是行的通嗎？請你學孫中山先生革命吧！革命才可以推翻獨裁！沒有透過選舉來推翻被大多人選舉出來的你認為的獨裁！
@user-pb2hw2pr7g,2023-12-30T09:50:07Z,10,侯不管在政見發表或辯論，一直在問題的外面繞圈圈，只有空殼講不出什麼東西，感覺就是沒準備好當總統。 剛好藍色裡面那呼聲最高硬被推出來選而已～
@user-yj7mj9lt3m,2023-12-30T12:24:16Z,10,"35:50 柯果然係兩岸一家親, 原來兩岸關係不算是外交政策"
@user-wq2ey5ze1y,2023-12-30T09:48:11Z,10,民進黨的黑金更可怕
@user-jm4zl2kk5v,2023-12-30T13:57:16Z,10,別忘了藍白合。柯土地心虛了。可是藍擋國防啊。不要忘了藍白合。下架民眾黨，變來變去
@user-mx9cj8ih2r,2023-12-30T15:45:09Z,10,支援賴清德
@user-xk6bt9zc7v,2023-12-30T14:07:48Z,10,柯P 表現不錯！侯市長不須國臺語雙聲發言，但也說的有道理；賴主席的意見，我不是很確定有多少誠意？
@wangmatthew1972,2023-12-30T09:37:01Z,10,柯文哲的內容100分
@user-cn3xb2jo7e,2023-12-31T05:41:21Z,10,侯先生：不要以符合法律為藉口，因法律是道德的最低標準。而你提的種種，賴先生已解釋，請不要視而不見。。Kp請問你：所有你提的問題，如何解決？不是面對現實，就能解決。
@user-jv6nc7wt9e,2023-12-30T15:56:25Z,9,我是大陸的，我希望臺灣人認清現實，千萬不要投國民黨，不要給共產黨任何機會。
@george223120,2023-12-30T08:34:29Z,9,胡說 無恥
