author,updated_at,like_count,text
@aureamediocritas7357,2024-01-05T14:07:00Z,1,"【國際視野】流亡台灣的香港KOL深度剖析台灣內政積弊：為何台灣社會沒有進步？為何所有候選人都無法對症下藥？ (粵語中字，請開啟字幕)
https://www.youtube.com/watch?v=65dbLH8xT5Q"
@YoungRex-lj7xc,2024-01-05T10:18:01Z,0,台湾加油！
@user-dj7hx7sg6l,2024-01-05T09:00:04Z,5,个人最欣赏柯文哲，很客观、务实，也有方法。但是纵观历史，可以发现中间路线是最难的。
@user-dj7hx7sg6l,2024-01-05T08:28:00Z,1,台湾加油，选谁都好！
@sailorlead,2024-01-05T08:21:32Z,0,看到了民主！
@duckgiraffe2803,2024-01-05T07:13:08Z,0,"33:50
候候需要去一趟中東或中非看看什麼叫世界上最危險的地方唷"
@qilin-zt8kc,2024-01-05T07:11:35Z,0,希望赖清德当选，要不大陆永远学不会俄罗斯的军事特别行动
@Booom001,2024-01-04T21:46:18Z,0,人家真先进啊，我们大陆人从来没见过华人还能选举。。这是第一次见，他奶奶的，不管结果如何这都是先进的
@mozeta,2024-01-04T15:34:29Z,1,比台湾综艺节目强多了，完全不吵😅 对这几位不甚了解，整体印象赖更有条理，气质也好得多。台湾搞得真不错，羡慕啊~
@user-rw9ft9wc7g,2024-01-04T15:25:43Z,0,我选赖清德，这样就能免签去台湾逛夜市了😂
@megabits_mzq,2024-01-04T14:55:35Z,0,講一些和選舉無關的東西。幾場看下來，覺得公共電視的動畫，音樂和整個節目的節奏是最舒服的。比商業電視台都要舒服。
@allwell20137,2024-01-04T14:33:24Z,2,"台灣經歷不止八年的獨黨霸權，但是阻擋不了民主民族意識的興起。
如柯主席所言，國際關係的提升須靠互相尊重，但是我們自己也要提升自己的實力才能與對方平等對談。
藍黨執政太久，舊習汚氣太深，綠黨奪財(貪污)害命(阻疫苗)，又侵犯學術自主權，台灣真正須要改變!  
為了給年青下一代一個有希望有依靠的國家，台灣須要改變!
有改變現狀的機會不去把握爭取，最後受害的是家庭是社會是國家!
有智者不是靠口才口號來唬眾，有潛力發揮的年輕人也不會被舊版黨岡挷手脚。
台灣人有高素質的生活態度，我們更須要有高素質的國家!
台灣加油! 
柯主席加油!"
@user-lf2cq5sr8e,2024-01-04T14:19:57Z,0,賴清德 真無恥。
@user-lf2cq5sr8e,2024-01-04T13:15:15Z,0,誰能讓整個中國變成多黨選舉的社會，誰就是國家曆史的開創者，大陸的航空母艦需要自由出入太平洋的，台獨沒希望的。
@user-lf2cq5sr8e,2024-01-04T12:48:45Z,0,賴清德當選，戰爭爆發。
@user-lf2cq5sr8e,2024-01-04T12:45:45Z,0,普京打烏克蘭是否請示別人，美國打伊拉克時，鮑威爾拿著洗衣粉說是大規模殺傷性武器，是否請示過別人，是否需要別國的人驗證。別人打妳不需要妳同意。
@jimmydong4368,2024-01-04T11:40:57Z,0,侯不能讲国语，差评，国民党没有机会的。
@stevenhuang2192,2024-01-04T11:01:44Z,0,這樣來回聽了一下就知道這幾位候選人裡子是否有東西沒有....
@Llpljoy99,2024-01-04T02:26:56Z,0,臺灣目前要的東西很清楚，那就是完全成為一個民主自由獨立的臺灣，而不是守著中華民國這個假外殼！侯柯這兩位跳樑小醜說到底就是沒膽量和中共對抗，不敢得罪習近平。如果連這個基本維護臺灣主權保護臺灣人民和財產的膽量都沒有的話要怎麼統領臺灣成為一個國家？當下也只有賴清德成為臺灣總統才能讓臺灣完全擺脫中共的侵害！
@mgd5995,2024-01-03T23:44:10Z,0,"台灣不能自主,有什麼臉選總統，也就選省長而己。柯的言論就走美國的路你有什麼自主权呀"
@Jack-wn7ey,2024-01-03T18:22:04Z,0,成立台灣國總統選舉⋯⋯
@Jack-wn7ey,2024-01-03T18:19:05Z,0,廢止中華民國選舉；
@huiwamg1421,2024-01-03T16:35:52Z,0,我们要光复大陆，继承将委员长的遗志光复大陆🎉
@user-cg3pu2so9n,2024-01-03T14:03:12Z,1,九二共识是个圈套，中共说中华人民共和国才是合法的政府，意思就是你台湾是不合法的，要服从中国的管理。
@user-fg3pp7uw3l,2024-01-03T13:47:52Z,0,因為務實，而不是黨派鬥爭，其實誰真的有在了解台灣，想改變台灣已經很明顯了
@user-cg3pu2so9n,2024-01-03T13:30:13Z,1,国民党的文化就是投降，图小利，没底线。
@user-yh4zr4dt4r,2024-01-03T12:53:13Z,0,国民党真丢人，什么利民政策都没讲，只会攻击别人，不选赖清德就选柯文哲，千万别选侯友宜！
@clairechou9818,2024-01-03T03:22:02Z,0,他還是適合當警察
@user-xq3hj9vv2s,2024-01-03T02:08:05Z,0,2024，團結一致，拉下賴清德。
@user-kl4yn9wl6v,2024-01-02T20:55:05Z,6,"身为大马人的我，最欣赏柯主席的演讲；他的使命是要把台湾的政坛走向正道！而且非常有清晰与明确的政治方案来解决台湾一直以来的问题；带领整个台湾与人民迈向→风调雨顺 安居乐业 国泰君安的梦想前进👍👍 💪
侯主席也不赖👍
祝福台湾的明天会更好🙏🙏"
@user-zl4fv4bx9g,2024-01-02T18:44:34Z,0,作为大陆人，我觉得3个候选人都有不敢说的一面，中美对抗很难避免，那就是台湾没有候选人敢明确拒绝做美国的棋子？
@CC-yr3gs,2024-01-02T17:27:23Z,0,What is the poorest Mandarin speaking from 侯友宜. Completely unable to understand his speaking台語. he is not speaking 說國語Mandarin.
@Roger-ts3wh,2024-01-02T15:06:12Z,0,https://www.youtube.com/watch?v=8BFg92890hw
@Gooddreams0906,2024-01-02T13:22:09Z,1,我是贊成  階段廢死。。改善社教方式似乎才能達到更高的效果  ！！雖然死刑對重罪是有一定的嚇阻力道  但也造成相當多令人惋惜的冤案！！！很多犯人 在還沒被抓之前  根本就不會害怕   甚至有些人認為既犯死罪  而名份已定那就背水一戰   肆無忌憚地對社會造成更大的傷害    只有在執行前的那一片刻   才會嚇到腿軟   這是懲罰嗎？比較像是協助罪犯解脫吧 ！！！一般跑不掉的罪犯 都是 衝動 犯案居多（這類人 其實是可以教化預防的）   而跑得掉的罪犯  都是計畫犯案居多  也拿他沒轍   就像某幫派老大 現在還不是大剌剌的回來台灣   什麼罪行對這種真惡人 根本沒有差別！！是不是懶得教導  才會覺得以暴制暴 是最好的處置方式？  畢竟教導也是挺累人的！！！還有一個問題  死刑容易形成鬥爭的工具   且沒有後台的人 往往容易成為  有背景者  的犧牲品  在威權國家 特別明顯。。。。。回顧自己 進過6次派出所   有2次拾物 、2次問路 、1次借廁所 、1次與家人口角    所以我也不清楚當事者的心境  只是用客觀的角度在評論⋯⋯ 這實行千年歷史的刑責  到底是不是最好的方法呢？？還有待討論！！！
@IT-uy8xl,2024-01-02T11:03:30Z,0,獨裁者共有特性:建立結盟、排除異己，以及堅決相信自己是國家的救星（by國家地理頻道）
@terrylin3407,2024-01-02T07:31:01Z,1,1:30:07 賴功德，你真的是裡面表現最爛的，我看你回家吃自己好了，不要在那邊演戲了
@terrylin3407,2024-01-02T05:52:11Z,1,56:22 賴功德，人家叫你講認同或不認同，你都不敢講，表示你不認同嘛，你跟人選三小總統
@monkey358,2024-01-02T04:58:57Z,1,2:04:17  主持人反應超好笑
@johntrump1240,2024-01-02T04:35:21Z,0,乌凯雯好漂亮
@user-xt9pq3hk6b,2024-01-02T02:12:14Z,1,賴清德 居住正義一開口就明年三十萬戶?  你不如說三百萬?  真當我們都還是傻子嗎? 阿北八年努力蓋 也不過就兩三萬戶 永遠都在說空話  批別人都沒具體做法  賴清德 全部回答都是空話 答非所問之真的超噁心
@lakewillow9298,2024-01-01T22:56:26Z,0,侯友宜就不能用国语讲话吗？
@a0919918711,2024-01-01T22:16:23Z,0,台灣人需要就是團結一心抗中保台
@a0919918711,2024-01-01T22:12:51Z,0,國防軍備不是國民黨在擋嗎，國民黨跟民眾黨都是騙台灣人
@a0919918711,2024-01-01T22:06:54Z,0,都是國民黨自己造謠沒真相，抓的都是國民黨員吧
@qasd1329,2024-01-01T18:47:52Z,0,有人的人說謊眼神飄移，有的人說謊會舔嘴唇，但是有個人說謊是會流眼淚這倒是第一次看到🤣
@fangleo7827,2024-01-01T17:54:08Z,0,美德配👍
@tingwang88531,2024-01-01T17:15:09Z,0,好喜歡主持人🤣🤣🤣
@agamagtdbt6027,2024-01-01T16:19:39Z,0,"柯提終身監禁，確實是廢死的配套措施
防微杜漸的好方法"
@allwell20137,2024-01-01T16:11:40Z,22,"因為務實所以講話真實，所以有時會聽到口頭語言(有人評為亂講)，有智者要取重點聽!  
柯主席的政見非常直擊台灣真正的問題，解讀的有條理有智慧!
我真的希望台灣更好!更安全!  
柯主席加油!
拼球到最後!"
@agamagtdbt6027,2024-01-01T15:38:55Z,1,"廢死：
這是各國都有的議題，以台灣而言，尚未廢死
雖無強制廢死，但執行死刑定讞前，得審慎考慮人權，並已訂有縝密的程序來執行死刑

落第招待:
2014年為紀念陳澄波120歲冥誕，而以公務的身分(台南市長)前往參加位於上海的展出活動

賴皮寮:
新北市長握有都市計畫土地檢討的權利而從未提出檢討
故不應怪罪到賴身上"
@agamagtdbt6027,2024-01-01T15:32:23Z,0,"Normal distribution
所有的制度都可能變成無效
這才是事實

無論是執行或廢除死刑

當強力執行死刑
是可能讓犯案者一不做二不休

當廢除死刑也可能讓人心存僥倖"
@agamagtdbt6027,2024-01-01T15:27:50Z,0,"捐不捐公益信託是承諾
但尚無法按能依據
故無法及時兌現
請知悉"
@agamagtdbt6027,2024-01-01T15:26:44Z,0,"侯很奇怪
最近老操台語"
@agamagtdbt6027,2024-01-01T15:23:40Z,2,"大家若反對賴的台獨定義(我們是主權獨立的國家，故兩岸互不隸屬)
等於是丟棄我們目前是一個""國家""的狀態
請大家深思 !!!"
@agamagtdbt6027,2024-01-01T15:19:11Z,0,"美國: 反對武力犯台，反對台灣獨立，以維持台灣現狀

蔡曾宣示繼承前總統(李、陳、馬)的兩岸政策
故無需廢除ECFA
表示蔡總統(台灣)一直都是釋出最大的合作與善意
反倒是中共可能以商逼政的風險、統戰的行為

台獨: 台灣人有主權獨立，故互不隸屬
我們是主權獨立的國家，故兩岸互不隸屬

務實: 守護台灣，建設國家、發展經濟、造福人民，"
@agamagtdbt6027,2024-01-01T14:58:12Z,0,"萬里是新北市長管轄的範疇
但侯並未籌畫礦區房屋管理制度
相關證明如內政部聲明如下
https://www.moi.gov.tw/News_Content.aspx?n=8&s=311370

所以賴沒有錯，故不須認錯"
@257423514,2024-01-01T14:54:32Z,0,侯侯 客家人聽不懂你在說什麼
@chihungchan5086,2024-01-01T14:54:01Z,0,三個總統候選人的區別是什麼？高度?論述？
@chihungchan5086,2024-01-01T14:49:56Z,0,說是一碼事，有本事是另一碼事，尤其面對強大的敵人！
@chihungchan5086,2024-01-01T14:47:50Z,0,請教柯文哲：你做總統和政治改革可以劃上等號嗎？=騙小孩子！
@agamagtdbt6027,2024-01-01T14:47:40Z,0,"內閣制是英國、日本的體制
若這樣，總統就不用選了

92共識，既然互不承認怎會有共識
中共一直要介入選舉的統戰手法，怎會是和平相處、有共識的君子行為
所以你侯不應提92共識"
@chihungchan5086,2024-01-01T14:45:11Z,0,人民的渴望是一回事，能不能做到是天時 地理 人和，尤其是8年的時間！
@chihungchan5086,2024-01-01T14:39:17Z,2,每個國家有問題=正常，關鍵是有沒有解決問題的決心和辦法！
@agamagtdbt6027,2024-01-01T14:38:55Z,0,"被吸收，是慢慢被請君入甕的
冷水煮青蛙，直到入甕才知逼不得已
或已有把柄在人手上
所以要有保防教育
並且加強國家認同
同時針對穿針引線者予以擊破"
@chihungchan5086,2024-01-01T14:35:43Z,0,說話很直是總統的避忌！
@chihungchan5086,2024-01-01T14:33:08Z,0,官員從商圖利=正常呀！
@agamagtdbt6027,2024-01-01T14:32:23Z,0,"民進黨從未對中有敵意
哪來罪過
你侯又胡扯"
@agamagtdbt6027,2024-01-01T14:29:21Z,0,"國家各級幹部，本來就不應與中交流
即使交流也得報備
例如中科院赴陸須報備或禁止

所以不是吃個飯就沒事
你侯又搞錯事情的輕重了

就好像政府招標
官員不應私下與廠商交流

這不是賴兩套標準
而是官方正式與私下交流的差異"
@chihungchan5086,2024-01-01T14:27:46Z,0,台灣論文抄襲個案，似乎比比大陸多，Why?
@agamagtdbt6027,2024-01-01T14:25:35Z,0,"台灣割給日本後
中共無權干涉
就這樣而已"
@agamagtdbt6027,2024-01-01T14:23:24Z,0,"認不認同沒有標準答案
就像你的家長教的都是對的嗎?

批判性思考才是科學
所以賴才說已民權、自由為其根本初衷"
@agamagtdbt6027,2024-01-01T14:20:40Z,0,"賴未反對憲法
賴止舉出李登輝6次修憲
以證明民國35年的憲法規劃不完全符合當前台灣的發展

並表示憲法是為民權、民主而生而已
請侯不要亂噴"
@agamagtdbt6027,2024-01-01T14:18:34Z,0,"互相不承認主權，怎能對等交流
你侯又錯亂了"
@chihungchan5086,2024-01-01T14:17:11Z,0,"1、誰最有總統的模樣和內涵！
2、抓大方向和大是大非的政治問題！"
@agamagtdbt6027,2024-01-01T14:09:14Z,0,"1500萬內免頭期確實實用
但轉售限制，銀行本身就有機制了

新青安，本身就是首購+青年"
@agamagtdbt6027,2024-01-01T14:07:40Z,0,"大家內心並無因為陸機飛過而驚慌
仔細看看台灣人生活情況就知道"
@agamagtdbt6027,2024-01-01T14:06:15Z,1,"侯柯要與中和好
但是中的意圖都是侵略性的、不平等的
那要如何實現

民進黨以自我防衛為優先
才是真正務實"
@ji-pei7172,2024-01-01T14:02:40Z,0,2:04:18 主持人問號
@agamagtdbt6027,2024-01-01T13:58:27Z,0,"台達電、中科院都在加薪
請問民營、國營都加薪

那民進黨還做不好嗎?"
@agamagtdbt6027,2024-01-01T13:57:17Z,0,"我承認柯P很會歸納
但...斷交不是單方面的問題耶"
@agamagtdbt6027,2024-01-01T13:47:51Z,0,加強國防實力，你國民黨卻在黨軍購...睜眼說瞎話
@agamagtdbt6027,2024-01-01T13:46:25Z,0,"主權互不承認是國民黨與共產黨的事
因為當時國共內戰

台灣於中日甲午戰爭乙割讓給日本
主權應與台灣無關

國民黨戰敗逃來台灣
美國戰利品的台灣
於是託給國民黨管理

所以不要再把國共的私事
變成台灣的事"
@agamagtdbt6027,2024-01-01T13:43:21Z,0,"沒有所謂大陸的92共識
92共識，就是一起的、共同的承諾

所以一定是大陸的，也是台灣的

所以當中國片面的宣讀92共識時，我們就不能再學中共講92共識
因此國民黨不應再提92共識"
@agamagtdbt6027,2024-01-01T13:35:32Z,0,"台灣人好(ㄏㄠˋ)客，所以一起逛夜市，體會在地小吃、風俗文化
自然能夠拉近兩岸關係"
@agamagtdbt6027,2024-01-01T13:29:05Z,0,"走不走的通
不是單方面的問題

請侯搞清楚"
@agamagtdbt6027,2024-01-01T13:28:02Z,0,"人家都打過來，主動用手段邊緣化你，你還怪小英的錯
你侯再抹ㄛ˙"
@agamagtdbt6027,2024-01-01T13:27:12Z,0,中共收買呀、欺壓呀，才會斷交
@user-gr8bl8ds7g,2024-01-01T13:23:14Z,0,侯友宜讲的话很难听懂，讲国語好。
@agamagtdbt6027,2024-01-01T13:21:08Z,0,"核能，萬一與日本一樣
那不就慘了

飲鴆止渴"
@agamagtdbt6027,2024-01-01T13:17:27Z,0,快篩有缺嗎? 疫苗不是還多到丟掉
@agamagtdbt6027,2024-01-01T13:14:44Z,0,"國防自主難道是意識形態嗎?
防人之心不可無，難道有錯"
@agamagtdbt6027,2024-01-01T13:13:05Z,0,"口號嗎? 長照2.0是實際
陳時中沒有勤政愛民嗎?

意識形態
難道主張主權獨立是偏見嗎?"
@agamagtdbt6027,2024-01-01T13:09:45Z,0,"台獨也沒錯
因為中共本來就不缺土地
是中共野心

 所以你侯又論述錯了"
@wilson3185,2024-01-01T13:08:58Z,0,国共再合作、台湾变香港、政客成特首、百姓化粪土。
@agamagtdbt6027,2024-01-01T13:08:07Z,0,"台獨是假議題
台灣主權獨立
你侯今天才能選總統"
@agamagtdbt6027,2024-01-01T13:03:08Z,0,你侯弱伍了，日本就不戴口罩，適當接觸才能提升免疫力
@jamepaladin6033,2024-01-01T13:02:55Z,0,侯友宜 陪跑也太明显了。赖清德的口才明显还不如蔡英文。柯p这次辩论非常保守，只提出问题，但是鲜少提出解决各问题的基本思路
@agamagtdbt6027,2024-01-01T13:01:42Z,0,防疫，陳時中盡心盡力，你侯沒資格講
@agamagtdbt6027,2024-01-01T13:00:27Z,0,青年低薪承襲馬英九時代，況且小英基本工資連八漲
@agamagtdbt6027,2024-01-01T12:59:26Z,0,國會直播，哪來專制
@agamagtdbt6027,2024-01-01T12:58:51Z,0,兩岸緊張是中國一面欺壓
@agamagtdbt6027,2024-01-01T12:57:19Z,0,"再生能源足夠到不用重啟核四，哪來缺電
缺水是世界氣候異常，怎能胡亂怪罪"
@chihungchan5086,2024-01-01T12:34:29Z,0,lIKe
@user-po7md3qx1o,2024-01-01T11:57:33Z,0,赖狗🐩叫的挺好听的
@PlayStore-jt5qs,2024-01-01T11:39:35Z,0,柯吴乃台湾人形象之缩影。侯赵赖萧无法替代！
@user-km8ke8nw8r,2024-01-01T11:20:45Z,0,管你們講啥 林北就是要投一號
@onguo9149,2024-01-01T11:04:24Z,0,今日烏克蘭明日台灣，台灣人一路好走..
@baojieliu6697,2024-01-01T10:30:57Z,0,藍白的政治綱領一塌糊塗，投降乞討什麼玩意
@Roven999,2024-01-01T07:31:21Z,0,中間那位 好像都在狀況外
@user-yr8zz7lb7q,2024-01-01T04:57:10Z,1,講個笑話：大雄跟胖虎理性溝通
@user-wm2ci3gv8e,2024-01-01T04:23:53Z,2,政見發表只是一場秀，講好講壞影響不大，要投誰早就決定好了，但是賴清德的失言讓我驚呆了😢
@user-wm2ci3gv8e,2024-01-01T04:20:51Z,0,侯康讚讚讚🎉🎉🎉
@whh1951,2024-01-01T03:41:54Z,0,口水聲到底是什麼啦
@user-he2ip2lj2d,2024-01-01T03:35:51Z,1,九二共識下隱藏的是賣國的勾當！
@iceberg8701,2024-01-01T03:27:06Z,0,37’21” 柯文哲認為台灣可以採用布林肯對中國的態度，似乎並不可取，畢竟台灣不是美國，美國可以採取那樣的態度，台灣就可以嗎？
@user-he2ip2lj2d,2024-01-01T03:13:21Z,1,說歸說，更要對照以往做法
@TerimaKasih888,2024-01-01T02:03:15Z,0,明眼人都知道柯是最適合當台灣總統的  藍綠惡鬥的戲碼由柯終結
@user-eg6gx3yo2i,2024-01-01T00:16:04Z,0,此次辩论会结果：柯文哲胜出。散会，都散了吧！
@qq910822,2023-12-31T22:22:44Z,0,辯論就辯論 為何要國民黨，舊式就好，為何攻擊，所以大家看清楚，為何2個候選人要強調，反正只要死刑繼續，對於小老闆（百姓）能夠可以繼續生存，便當價低一點 我們百姓只是要一個飽，能讓孩子更好一些 台灣人民的安全性讓我們走在路上都不用擔心被殺（傷害），讓我們小孩在學校安全
@knowmemore-caddymanual.2632,2023-12-31T20:58:48Z,0,辯論結束，只有侯友宜鞠躬，誰對人民謙卑，誰能是台灣的公僕，不是很顯而易見嗎？身體最誠實。
@jimmychu0415,2023-12-31T20:17:51Z,0,身體語言果然不會騙人，可惜看的懂的人不太多。
@user-yr8zz7lb7q,2023-12-31T19:50:52Z,0,"三個候選人，其中一個是陪跑...
完全不知道他有什麼主張，只是一直批評別人~"
@housir2001,2023-12-31T19:28:10Z,6,"聽完辯論後，論述完整的只有 賴清德，他才是準備好的人且他最具總統的氣度, 代表台灣比較有面子"
@minini7893,2023-12-31T19:20:47Z,0,賴說中華民國是災難......所以送賴皮回萬里當新北市民好好處理228坪賴皮寮違建😂
@joelin7505,2023-12-31T19:20:03Z,0,https://youtu.be/pFDMXIczlTs?feature=shared
@user-it9jz9vz3z,2023-12-31T19:07:20Z,0,講台語很煩
@user-it9jz9vz3z,2023-12-31T19:06:42Z,0,講台語好煩
@dc2430,2023-12-31T19:06:27Z,6,聽了還是覺得能守護台灣主權的只有 民進黨；國民黨的論述矛盾，明顯是騙票，柯的論述從來不敢明確表態，國家大事這樣也很危險，會不會在某個時間點突然就作出不可預測有損國家權益的事，光想就嚇死了。
@user-we6uu4ss3h,2023-12-31T17:26:22Z,0,"我就問呂惠敏 蔡英文做為陸委會主委 一天到晚都要國民黨的立委重視憲法

請問 妳現在是在臭蔡英文囉？？"
@user-wx8mp9kw6p,2023-12-31T16:13:39Z,0,"侯，賴，不用辯兩人不會上
上天以選柯文哲"
@user-go8qt5mm8b,2023-12-31T15:55:34Z,2,"講那麼多反正賴穩上 別浪費時間關注大選了
還不如多花一點專注在工作課業上 賺多一點錢讓自己爽一下

之前台北市長那次就知道 選前網路風向不管怎麼吹
藍綠永遠是前2名 
其他的還是洗洗睡比較快
這次結果應該是 賴600W 侯500W 柯100W

能快200W就要偷笑了吧XD"
@cng8270,2023-12-31T15:43:12Z,0,"在維尼習領導下 中國的戰略改變 戰狼外交 反分裂法 香港一國兩制覆滅 反送中 反間諜法... 意識形態對抗歐美等民主國家 這一切是台灣造成嗎?
中華民國至始至終本就是獨立自主的國家 根本問題是中國共產黨叛亂並脫離中華民國而獨立於1949年的中華人民共和國~"
@chengong999,2023-12-31T15:27:21Z,0,大家选择赖清德，可以早日统一😂😂😂
@AsAs-mb4gc,2023-12-31T14:45:13Z,0,投票還是要理性投票 柯沒不好 但就算選到 立委 議員 縣市首長沒有席次 根本難伸手腳 蓋樓有不打地基的嗎 先培養政治實力吧 這次要先下架民進黨 國民黨做不好再下架他 給民眾黨 做不好就下架才是人民在做主 沒有什麽挺誰挺誰 請理性投票
@XD-nl1wl,2023-12-31T14:13:27Z,1,"有趣的現象
這影片留言簡體字有超9成以上支持綠營
其中有很多的支持方式是透過酸藍營
我不多做臆測
單純分享觀察到的現象
大家可以自己滑一下留言看看我觀察的是不是正確的"
@user-gr1er1kq1c,2023-12-31T13:54:23Z,0,"柯文哲=唯一的選擇
扁+馬=(騙）16年
蔡=又詐騙 8年
綠營=
賴皮  每到選舉就來詐騙台灣人"
@user-rz5wg7tn3x,2023-12-31T12:47:53Z,0,報告 我們家的房子也年久失修
@francissong4899,2023-12-31T12:41:14Z,0,赖清德冻蒜！台湾人民必胜！
@jianzhu8813,2023-12-31T12:35:50Z,0,走向乌克兰
@jianzhu8813,2023-12-31T12:33:58Z,0,必须和台湾断交，断航，这样才符合赖的要求啊
@a980980,2023-12-31T12:32:10Z,1,"當初買地、改建增建的原因已經不可考
不管怎麼解釋總有一方不接受

所以
柯文哲爸爸為什麼買農地
賴清德為什麼當官了還改建一棟沒有登記的工寮
我不在意當初原因

我只在意他們的處理方式
是承認錯誤、恢復農地使用方式、捐出獲利
還是說法反覆不定，拿不出繳交房屋稅證明，嘴硬不拆除
孰高孰低，我想有智慧的人都看得出來

至於看不出來的人，不是缺乏智慧，就是沒有良心"
@jianzhu8813,2023-12-31T12:31:15Z,0,都是自说自话
@a16342,2023-12-31T12:17:47Z,0,民進黨和塔綠班只關心政治利益，死一個學生，小事，又不是我的
@barbarayao,2023-12-31T11:54:17Z,1,柯總統❤
@Taiwannumberone-no1,2023-12-31T10:15:02Z,1,發言內容決定候選人的高度！ 誰有能力顯而易見！
@user-pk1jc5ei7i,2023-12-31T09:03:55Z,0,大陆管你谁当台湾地区领导人都要统一台湾
@user-pk1jc5ei7i,2023-12-31T09:02:00Z,0,支持武统
@Monica-or3wt,2023-12-31T08:48:01Z,1,有人學用，三代公務員，當成世界級富豪的那一套見不得人的無恥、下流、不要臉的招數，如果是市府級，功力差一點＇如果也能搞到中央級，則同樣成為世界級富豪＇指日可待！
@susanhuang9182,2023-12-31T08:33:18Z,9,總覺得侯友宜的格局太狹小了，根本不適合當總統！ 只有賴清德最具總統像、大格局、大方向支持台灣👍👍👍
@Victor-gx3sp,2023-12-31T07:57:01Z,0,个人认为柯文哲可能是和平的希望.
@vjxijsk,2023-12-31T07:34:30Z,1,請各位放下仇恨投給柯文哲，講個最現實的，蔡英文政府舉債的數額超越歷任總統之總額，懇請民進黨與國民黨的支持者能放下對立，支持柯文哲，別把龐大的債務留給我們的子孫，拜託了
@yunchuang5045,2023-12-31T07:04:47Z,9,美德贏台灣！讚啦 加油 加油 加油
@user-ui7zc6nq4m,2023-12-31T06:55:28Z,2,加油賴總統
