author,updated_at,like_count,text
@user-tm7ej5ys1c,2023-12-30T15:27:14Z,0,"有六成民意要下架民進黨等於執政黨有4成的基本盤,在野黨如果想要政黨輪替勢必要啟動棄保,但到底誰要棄誰?就我個人觀點藍綠兩黨都已經全面執政過人民也都給過機會當初的選舉支票跳票了多少?再來以支持者結構來講柯文哲大部分的選民來自於淺藍以及淺綠的票還有只看政見不分藍綠的知識份子,且大多是年輕人,其中不乏討厭國民黨更甚民進黨的支持者,不是我亂說民調的結果就是如此,國民黨確實有基本盤但為何每次藍綠對決都輸,關鍵就在於中間選民及年輕人的支持率不如預期,白話說!就是柯文哲的支持者只會在白綠之間遊走,很難棄保到國民黨,若以國民黨這番的操作要棄柯文哲來達到政黨輪替只會弄巧成拙爽到民進黨,國民黨的深藍選民就算再怎麼討厭柯文哲也不可能去投民進黨,若真的要完成這次2024總統大選的政黨輪替一定要有所犧牲,否則只會兩敗俱傷再讓民進黨全面執政,甚至國會無法三黨不過半,這絕對不是我們多數民意想要看到的結果,請以科學和數據來理性看待這次選舉以及這場選舉最終的目的是什麼,感謝大家~"
@user-fv2ho2ut9o,2023-12-30T14:43:13Z,0,台獨真的是假議題，是中共為了分化台灣搞出來的。台灣本來就是獨立國家，有自己的軍隊，錢幣，總統官員是民選的，國號中華民國，難道你不知道嗎？中共從來沒有統治過台灣，不是嗎？其實賴清德說的所謂台獨，是想改國號，你聽過台灣國沒有，就是改國號而已，但國民黨一定不肯的，當然中華民國的種種事不是誰說了算，總統也沒這個權力，是由2300萬台灣人決定的。在中國可是中共說了算，它凌駕於法律之上，沒人敢吭一聲，你敢嗎？還有感恩蔣經國，是因為他停止一黨專政，讓主權在民，讓人民來選自己喜歡的黨，自己喜歡的總統官員，你說中共敢嗎？再過一千年它也不敢，但不會這麼久啦！可能這幾年就會被中國人推翻了。現在台灣可是越過越好，就那台積電高科技晶片，全球都仰賴啊！就是中國所有高科技產業都需要台灣的晶片啊！這中共就不敢說了。那阿根廷為何搞成這樣，是因為有個親共的總統，現在人民不要他了，選出一個反共的總統了，中共可真是懵了。哈哈不要看到一個民主國家如何就否定民主不好，民主的可貴就是誰做不好就換人做。可惜在中國，共產黨獨裁專政，人民無法翻身，你看看台灣陳水扁總統，先不管他做的怎樣，當然貪污就得坐牢，總統也一樣，我說的是他可說是農民後代，憑一己之力，當了總統。在中國可能嗎？如果你是紅二代才有可能，但也是鬥的你死我活的，殘忍至極啊！
@user-od4gj7ht6w,2023-12-30T13:05:23Z,1,沒發現最好觀看人次這麼少，太離普了吧，明明都說柯文哲不錯欸
@MLIOU-xq7he,2023-12-30T12:59:18Z,0,全世界都面臨通膨，自Covid 之後年輕人對現況不滿是普世的，要求改變是常態，不是因為某人某黨。
@R1CH8888,2023-12-30T12:13:48Z,1,侯經貿要佈局全球欸 別鬧了🤣🤣回去管好剩下兩年多的新北市吧，然後好好去炒地皮，比較適合你！另外問侯柯核廢料放哪裡？又不說，又要支持。裝肖維喔😅
@user-qg6xq5lb4i,2023-12-30T12:07:31Z,0,在逼当上了 人民就危险了
@user-qi2yv2eo4j,2023-12-30T10:33:42Z,8,只有我把賴功德的話當作在練肖威😂
@user-tree571,2023-12-30T09:18:19Z,8,賴不要再抹黑抹紅了！
@777yesterday,2023-12-30T08:49:44Z,0,"藍綠同根生，相煎何太急？
台灣向下沉淪主要原因， 是兩個黨輪流貪…… 《單一選區兩票制》 ，就是藍綠共謀搞的， 意圖讓全台只有兩票箱可投， 不是7-11就是全家， 不是你賺就是我賺，不能讓第三人出線"
@user-zo1gf3ku5e,2023-12-30T08:36:35Z,4,"努力.按讚🙏留言.分享！
知青選擇 🐬唾棄賴與哲
投藍.挺侯🐬下架冥禁黨"
